"","sample","probe","value","type"
"12938","TCGA-AH-6897-01","ImmuneScore.estimate",-802.027805038048,"estimate"
"12939","TCGA-AH-6897-01","ESTIMATEScore.estimate",-2355.58033084329,"estimate"
"12940","TCGA-AH-6903-01","StromalScore.estimate",-1628.58186044436,"estimate"
"12941","TCGA-AH-6903-01","ImmuneScore.estimate",-679.118153530743,"estimate"
"12942","TCGA-AH-6903-01","ESTIMATEScore.estimate",-2307.7000139751,"estimate"
"12943","TCGA-BM-6198-01","StromalScore.estimate",-236.249214270736,"estimate"
"12944","TCGA-BM-6198-01","ImmuneScore.estimate",567.32828452795,"estimate"
"12945","TCGA-BM-6198-01","ESTIMATEScore.estimate",331.079070257214,"estimate"
"12946","TCGA-CI-6619-01","StromalScore.estimate",-765.781659111492,"estimate"
"12947","TCGA-CI-6619-01","ImmuneScore.estimate",-6.051701910986,"estimate"
"12948","TCGA-CI-6619-01","ESTIMATEScore.estimate",-771.833361022478,"estimate"
"12949","TCGA-CI-6620-01","StromalScore.estimate",-609.42268555621,"estimate"
"12950","TCGA-CI-6620-01","ImmuneScore.estimate",-524.307483222442,"estimate"
"12951","TCGA-CI-6620-01","ESTIMATEScore.estimate",-1133.73016877865,"estimate"
"12952","TCGA-CI-6621-01","StromalScore.estimate",-206.99030019182,"estimate"
"12953","TCGA-CI-6621-01","ImmuneScore.estimate",229.700279933171,"estimate"
"12954","TCGA-CI-6621-01","ESTIMATEScore.estimate",22.7099797413506,"estimate"
"12955","TCGA-CI-6622-01","StromalScore.estimate",-1343.21148755124,"estimate"
"12956","TCGA-CI-6622-01","ImmuneScore.estimate",-694.27498786019,"estimate"
"12957","TCGA-CI-6622-01","ESTIMATEScore.estimate",-2037.48647541143,"estimate"
"12958","TCGA-CI-6623-01","StromalScore.estimate",-915.719468417441,"estimate"
"12959","TCGA-CI-6623-01","ImmuneScore.estimate",-247.147276211996,"estimate"
"12960","TCGA-CI-6623-01","ESTIMATEScore.estimate",-1162.86674462944,"estimate"
"12961","TCGA-CI-6624-01","StromalScore.estimate",-149.441618402501,"estimate"
"12962","TCGA-CI-6624-01","ImmuneScore.estimate",240.848154547181,"estimate"
"12963","TCGA-CI-6624-01","ESTIMATEScore.estimate",91.4065361446809,"estimate"
"12964","TCGA-CL-4957-01","StromalScore.estimate",-1011.6354219436,"estimate"
"12965","TCGA-CL-4957-01","ImmuneScore.estimate",-741.483250707491,"estimate"
"12966","TCGA-CL-4957-01","ESTIMATEScore.estimate",-1753.11867265109,"estimate"
"12967","TCGA-CL-5917-01","StromalScore.estimate",-953.614494455791,"estimate"
"12968","TCGA-CL-5917-01","ImmuneScore.estimate",-942.507398495276,"estimate"
"12969","TCGA-CL-5917-01","ESTIMATEScore.estimate",-1896.12189295107,"estimate"
"12970","TCGA-CL-5918-01","StromalScore.estimate",-1615.93955307719,"estimate"
"12971","TCGA-CL-5918-01","ImmuneScore.estimate",-450.875564625211,"estimate"
"12972","TCGA-CL-5918-01","ESTIMATEScore.estimate",-2066.8151177024,"estimate"
"12973","TCGA-DC-4745-01","StromalScore.estimate",-836.305188412985,"estimate"
"12974","TCGA-DC-4745-01","ImmuneScore.estimate",-320.954142980392,"estimate"
"12975","TCGA-DC-4745-01","ESTIMATEScore.estimate",-1157.25933139338,"estimate"
"12976","TCGA-DC-4749-01","StromalScore.estimate",-1244.74902550782,"estimate"
"12977","TCGA-DC-4749-01","ImmuneScore.estimate",-637.919326231428,"estimate"
"12978","TCGA-DC-4749-01","ESTIMATEScore.estimate",-1882.66835173925,"estimate"
"12979","TCGA-DC-5337-01","StromalScore.estimate",-1156.5038561852,"estimate"
"12980","TCGA-DC-5337-01","ImmuneScore.estimate",-16.558472761347,"estimate"
"12981","TCGA-DC-5337-01","ESTIMATEScore.estimate",-1173.06232894654,"estimate"
"12982","TCGA-DC-5869-01","StromalScore.estimate",-622.923579868096,"estimate"
"12983","TCGA-DC-5869-01","ImmuneScore.estimate",-488.743622828299,"estimate"
"12984","TCGA-DC-5869-01","ESTIMATEScore.estimate",-1111.66720269639,"estimate"
"12985","TCGA-DC-6154-01","StromalScore.estimate",-990.131492644344,"estimate"
"12986","TCGA-DC-6154-01","ImmuneScore.estimate",-566.998156116122,"estimate"
"12987","TCGA-DC-6154-01","ESTIMATEScore.estimate",-1557.12964876047,"estimate"
"12988","TCGA-DC-6155-01","StromalScore.estimate",-916.639678139165,"estimate"
"12989","TCGA-DC-6155-01","ImmuneScore.estimate",-151.93204753848,"estimate"
"12990","TCGA-DC-6155-01","ESTIMATEScore.estimate",-1068.57172567765,"estimate"
"12991","TCGA-DC-6156-01","StromalScore.estimate",874.743529703724,"estimate"
"12992","TCGA-DC-6156-01","ImmuneScore.estimate",978.556852004257,"estimate"
"12993","TCGA-DC-6156-01","ESTIMATEScore.estimate",1853.30038170798,"estimate"
"12994","TCGA-DC-6157-01","StromalScore.estimate",-930.767639215067,"estimate"
"12995","TCGA-DC-6157-01","ImmuneScore.estimate",-522.436949153435,"estimate"
"12996","TCGA-DC-6157-01","ESTIMATEScore.estimate",-1453.2045883685,"estimate"
"12997","TCGA-DC-6158-01","StromalScore.estimate",600.65532314209,"estimate"
"12998","TCGA-DC-6158-01","ImmuneScore.estimate",441.418822029748,"estimate"
"12999","TCGA-DC-6158-01","ESTIMATEScore.estimate",1042.07414517184,"estimate"
"13000","TCGA-DC-6160-01","StromalScore.estimate",-1209.53582617373,"estimate"
"13001","TCGA-DC-6160-01","ImmuneScore.estimate",49.9592157534656,"estimate"
"13002","TCGA-DC-6160-01","ESTIMATEScore.estimate",-1159.57661042027,"estimate"
"13003","TCGA-DC-6681-01","StromalScore.estimate",-227.367524945408,"estimate"
"13004","TCGA-DC-6681-01","ImmuneScore.estimate",-358.729136737826,"estimate"
"13005","TCGA-DC-6681-01","ESTIMATEScore.estimate",-586.096661683234,"estimate"
"13006","TCGA-DC-6682-01","StromalScore.estimate",-1412.89182939075,"estimate"
"13007","TCGA-DC-6682-01","ImmuneScore.estimate",-619.90709640998,"estimate"
"13008","TCGA-DC-6682-01","ESTIMATEScore.estimate",-2032.79892580073,"estimate"
"13009","TCGA-DC-6683-01","StromalScore.estimate",-655.238076228198,"estimate"
"13010","TCGA-DC-6683-01","ImmuneScore.estimate",-429.037478814545,"estimate"
"13011","TCGA-DC-6683-01","ESTIMATEScore.estimate",-1084.27555504274,"estimate"
"13012","TCGA-DT-5265-01","StromalScore.estimate",146.046220924833,"estimate"
"13013","TCGA-DT-5265-01","ImmuneScore.estimate",100.364223526089,"estimate"
"13014","TCGA-DT-5265-01","ESTIMATEScore.estimate",246.410444450921,"estimate"
"13015","TCGA-DY-A0XA-01","StromalScore.estimate",-1129.08459690112,"estimate"
"13016","TCGA-DY-A0XA-01","ImmuneScore.estimate",-679.967395871541,"estimate"
"13017","TCGA-DY-A0XA-01","ESTIMATEScore.estimate",-1809.05199277266,"estimate"
"13018","TCGA-DY-A1DC-01","StromalScore.estimate",-638.891608137555,"estimate"
"13019","TCGA-DY-A1DC-01","ImmuneScore.estimate",-334.31131209431,"estimate"
"13020","TCGA-DY-A1DC-01","ESTIMATEScore.estimate",-973.202920231864,"estimate"
"13021","TCGA-DY-A1DD-01","StromalScore.estimate",-1279.25097567579,"estimate"
"13022","TCGA-DY-A1DD-01","ImmuneScore.estimate",-841.81404368171,"estimate"
"13023","TCGA-DY-A1DD-01","ESTIMATEScore.estimate",-2121.0650193575,"estimate"
"13024","TCGA-DY-A1DE-01","StromalScore.estimate",-774.964319286852,"estimate"
"13025","TCGA-DY-A1DE-01","ImmuneScore.estimate",-203.599165026064,"estimate"
"13026","TCGA-DY-A1DE-01","ESTIMATEScore.estimate",-978.563484312915,"estimate"
"13027","TCGA-DY-A1DF-01","StromalScore.estimate",-1028.09986727592,"estimate"
"13028","TCGA-DY-A1DF-01","ImmuneScore.estimate",-819.734988379568,"estimate"
"13029","TCGA-DY-A1DF-01","ESTIMATEScore.estimate",-1847.83485565549,"estimate"
"13030","TCGA-DY-A1DG-01","StromalScore.estimate",-2003.68810994983,"estimate"
"13031","TCGA-DY-A1DG-01","ImmuneScore.estimate",-824.180991492358,"estimate"
"13032","TCGA-DY-A1DG-01","ESTIMATEScore.estimate",-2827.86910144219,"estimate"
"13033","TCGA-DY-A1H8-01","StromalScore.estimate",-2144.64751485176,"estimate"
"13034","TCGA-DY-A1H8-01","ImmuneScore.estimate",-952.616008243849,"estimate"
"13035","TCGA-DY-A1H8-01","ESTIMATEScore.estimate",-3097.26352309561,"estimate"
"13036","TCGA-EF-5830-01","StromalScore.estimate",-1297.75955690958,"estimate"
"13037","TCGA-EF-5830-01","ImmuneScore.estimate",-500.463343376263,"estimate"
"13038","TCGA-EF-5830-01","ESTIMATEScore.estimate",-1798.22290028584,"estimate"
"13039","TCGA-EF-5831-01","StromalScore.estimate",-379.518590665362,"estimate"
"13040","TCGA-EF-5831-01","ImmuneScore.estimate",-318.745241278735,"estimate"
"13041","TCGA-EF-5831-01","ESTIMATEScore.estimate",-698.263831944098,"estimate"
"13042","TCGA-EI-6506-01","StromalScore.estimate",-866.433353231625,"estimate"
"13043","TCGA-EI-6506-01","ImmuneScore.estimate",129.408193711209,"estimate"
"13044","TCGA-EI-6506-01","ESTIMATEScore.estimate",-737.025159520415,"estimate"
"13045","TCGA-EI-6507-01","StromalScore.estimate",-50.4981729472409,"estimate"
"13046","TCGA-EI-6507-01","ImmuneScore.estimate",604.923403533312,"estimate"
"13047","TCGA-EI-6507-01","ESTIMATEScore.estimate",554.425230586071,"estimate"
"13048","TCGA-EI-6508-01","StromalScore.estimate",-985.461237032279,"estimate"
"13049","TCGA-EI-6508-01","ImmuneScore.estimate",-662.459205467931,"estimate"
"13050","TCGA-EI-6508-01","ESTIMATEScore.estimate",-1647.92044250021,"estimate"
"13051","TCGA-EI-6509-01","StromalScore.estimate",-749.631086826824,"estimate"
"13052","TCGA-EI-6509-01","ImmuneScore.estimate",-738.444841917368,"estimate"
"13053","TCGA-EI-6509-01","ESTIMATEScore.estimate",-1488.07592874419,"estimate"
"13054","TCGA-EI-6510-01","StromalScore.estimate",-1927.02486925207,"estimate"
"13055","TCGA-EI-6510-01","ImmuneScore.estimate",-418.342652496086,"estimate"
"13056","TCGA-EI-6510-01","ESTIMATEScore.estimate",-2345.36752174816,"estimate"
"13057","TCGA-EI-6511-01","StromalScore.estimate",-38.2909465049495,"estimate"
"13058","TCGA-EI-6511-01","ImmuneScore.estimate",1022.67487093509,"estimate"
"13059","TCGA-EI-6511-01","ESTIMATEScore.estimate",984.383924430137,"estimate"
"13060","TCGA-EI-6512-01","StromalScore.estimate",-1050.10226943846,"estimate"
"13061","TCGA-EI-6512-01","ImmuneScore.estimate",-228.40282246178,"estimate"
"13062","TCGA-EI-6512-01","ESTIMATEScore.estimate",-1278.50509190024,"estimate"
"13063","TCGA-EI-6513-01","StromalScore.estimate",-883.242445672294,"estimate"
"13064","TCGA-EI-6513-01","ImmuneScore.estimate",-385.730471822298,"estimate"
"13065","TCGA-EI-6513-01","ESTIMATEScore.estimate",-1268.97291749459,"estimate"
"13066","TCGA-EI-6514-01","StromalScore.estimate",-442.19812276495,"estimate"
"13067","TCGA-EI-6514-01","ImmuneScore.estimate",-396.343248356711,"estimate"
"13068","TCGA-EI-6514-01","ESTIMATEScore.estimate",-838.54137112166,"estimate"
"13069","TCGA-EI-6881-01","StromalScore.estimate",-1350.25901069052,"estimate"
"13070","TCGA-EI-6881-01","ImmuneScore.estimate",-329.943714869049,"estimate"
"13071","TCGA-EI-6881-01","ESTIMATEScore.estimate",-1680.20272555957,"estimate"
"13072","TCGA-EI-6882-01","StromalScore.estimate",-993.932713487037,"estimate"
"13073","TCGA-EI-6882-01","ImmuneScore.estimate",-94.6410048522312,"estimate"
"13074","TCGA-EI-6882-01","ESTIMATEScore.estimate",-1088.57371833927,"estimate"
"13075","TCGA-EI-6883-01","StromalScore.estimate",-1134.91769287528,"estimate"
"13076","TCGA-EI-6883-01","ImmuneScore.estimate",-195.081139575501,"estimate"
"13077","TCGA-EI-6883-01","ESTIMATEScore.estimate",-1329.99883245078,"estimate"
"13078","TCGA-EI-6884-01","StromalScore.estimate",-287.980700633,"estimate"
"13079","TCGA-EI-6884-01","ImmuneScore.estimate",280.983137928561,"estimate"
"13080","TCGA-EI-6884-01","ESTIMATEScore.estimate",-6.9975627044397,"estimate"
"13081","TCGA-EI-6885-01","StromalScore.estimate",-51.6420763797317,"estimate"
"13082","TCGA-EI-6885-01","ImmuneScore.estimate",66.7520691078795,"estimate"
"13083","TCGA-EI-6885-01","ESTIMATEScore.estimate",15.1099927281478,"estimate"
"13084","TCGA-EI-6917-01","StromalScore.estimate",340.396628396102,"estimate"
"13085","TCGA-EI-6917-01","ImmuneScore.estimate",946.128709313348,"estimate"
"13086","TCGA-EI-6917-01","ESTIMATEScore.estimate",1286.52533770945,"estimate"
"13087","TCGA-EI-7002-01","StromalScore.estimate",-395.508211686766,"estimate"
"13088","TCGA-EI-7002-01","ImmuneScore.estimate",-270.359481740619,"estimate"
"13089","TCGA-EI-7002-01","ESTIMATEScore.estimate",-665.867693427385,"estimate"
"13090","TCGA-EI-7004-01","StromalScore.estimate",1514.34574088013,"estimate"
"13091","TCGA-EI-7004-01","ImmuneScore.estimate",620.524272263837,"estimate"
"13092","TCGA-EI-7004-01","ESTIMATEScore.estimate",2134.87001314396,"estimate"
"13093","TCGA-F5-6464-01","StromalScore.estimate",1002.01405065163,"estimate"
"13094","TCGA-F5-6464-01","ImmuneScore.estimate",812.682369459784,"estimate"
"13095","TCGA-F5-6464-01","ESTIMATEScore.estimate",1814.69642011141,"estimate"
"13096","TCGA-F5-6465-01","StromalScore.estimate",535.278791659048,"estimate"
"13097","TCGA-F5-6465-01","ImmuneScore.estimate",620.88853947624,"estimate"
"13098","TCGA-F5-6465-01","ESTIMATEScore.estimate",1156.16733113529,"estimate"
"13099","TCGA-F5-6571-01","StromalScore.estimate",221.36935717237,"estimate"
"13100","TCGA-F5-6571-01","ImmuneScore.estimate",581.263904194305,"estimate"
"13101","TCGA-F5-6571-01","ESTIMATEScore.estimate",802.633261366675,"estimate"
"13102","TCGA-F5-6702-01","StromalScore.estimate",1099.66427105964,"estimate"
"13103","TCGA-F5-6702-01","ImmuneScore.estimate",216.298588439241,"estimate"
"13104","TCGA-F5-6702-01","ESTIMATEScore.estimate",1315.96285949888,"estimate"
"13105","TCGA-F5-6810-01","StromalScore.estimate",-82.8652993191807,"estimate"
"13106","TCGA-F5-6810-01","ImmuneScore.estimate",-520.253007738971,"estimate"
"13107","TCGA-F5-6810-01","ESTIMATEScore.estimate",-603.118307058152,"estimate"
"13108","TCGA-F5-6811-01","StromalScore.estimate",331.311260983468,"estimate"
"13109","TCGA-F5-6811-01","ImmuneScore.estimate",-15.6337447597534,"estimate"
"13110","TCGA-F5-6811-01","ESTIMATEScore.estimate",315.677516223714,"estimate"
"13111","TCGA-F5-6812-01","StromalScore.estimate",294.358831276511,"estimate"
"13112","TCGA-F5-6812-01","ImmuneScore.estimate",301.147890586139,"estimate"
"13113","TCGA-F5-6812-01","ESTIMATEScore.estimate",595.50672186265,"estimate"
"13114","TCGA-F5-6813-01","StromalScore.estimate",-332.124741662368,"estimate"
"13115","TCGA-F5-6813-01","ImmuneScore.estimate",16.1438486500388,"estimate"
"13116","TCGA-F5-6813-01","ESTIMATEScore.estimate",-315.980893012329,"estimate"
"13117","TCGA-F5-6814-01","StromalScore.estimate",-711.878290698449,"estimate"
"13118","TCGA-F5-6814-01","ImmuneScore.estimate",-23.4569560828973,"estimate"
"13119","TCGA-F5-6814-01","ESTIMATEScore.estimate",-735.335246781346,"estimate"
"13120","TCGA-F5-6861-01","StromalScore.estimate",-1061.55471694475,"estimate"
"13121","TCGA-F5-6861-01","ImmuneScore.estimate",-530.340154774284,"estimate"
"13122","TCGA-F5-6861-01","ESTIMATEScore.estimate",-1591.89487171903,"estimate"
"13123","TCGA-F5-6863-01","StromalScore.estimate",-1003.34031908501,"estimate"
"13124","TCGA-F5-6863-01","ImmuneScore.estimate",-1087.76802943143,"estimate"
"13125","TCGA-F5-6863-01","ESTIMATEScore.estimate",-2091.10834851644,"estimate"
"13126","TCGA-F5-6864-01","StromalScore.estimate",337.017774550077,"estimate"
"13127","TCGA-F5-6864-01","ImmuneScore.estimate",-54.3293623243002,"estimate"
"13128","TCGA-F5-6864-01","ESTIMATEScore.estimate",282.688412225777,"estimate"
"13129","TCGA-G5-6233-01","StromalScore.estimate",-916.852560011733,"estimate"
"13130","TCGA-G5-6233-01","ImmuneScore.estimate",-359.588961783061,"estimate"
"13131","TCGA-G5-6233-01","ESTIMATEScore.estimate",-1276.44152179479,"estimate"
"13132","TCGA-G5-6235-01","StromalScore.estimate",-1972.42555120247,"estimate"
"13133","TCGA-G5-6235-01","ImmuneScore.estimate",-755.157057828485,"estimate"
"13134","TCGA-G5-6235-01","ESTIMATEScore.estimate",-2727.58260903096,"estimate"
"13135","TCGA-G5-6572-01","StromalScore.estimate",-66.9883072439018,"estimate"
"13136","TCGA-G5-6572-01","ImmuneScore.estimate",-792.069567220029,"estimate"
"13137","TCGA-G5-6572-01","ESTIMATEScore.estimate",-859.057874463931,"estimate"
"13138","TCGA-G5-6572-02","StromalScore.estimate",-335.079327932334,"estimate"
"13139","TCGA-G5-6572-02","ImmuneScore.estimate",201.047385035297,"estimate"
"13140","TCGA-G5-6572-02","ESTIMATEScore.estimate",-134.031942897037,"estimate"
"13141","TCGA-G5-6641-01","StromalScore.estimate",-2242.13794753984,"estimate"
"13142","TCGA-G5-6641-01","ImmuneScore.estimate",-1065.22752914085,"estimate"
"13143","TCGA-G5-6641-01","ESTIMATEScore.estimate",-3307.36547668069,"estimate"
"13144","TCGA-3Z-A93Z-01","StromalScore.estimate",610.354375558661,"estimate"
"13145","TCGA-3Z-A93Z-01","ImmuneScore.estimate",715.46753985094,"estimate"
"13146","TCGA-3Z-A93Z-01","ESTIMATEScore.estimate",1325.8219154096,"estimate"
"13147","TCGA-6D-AA2E-01","StromalScore.estimate",-73.2484742193353,"estimate"
"13148","TCGA-6D-AA2E-01","ImmuneScore.estimate",124.484668877878,"estimate"
"13149","TCGA-6D-AA2E-01","ESTIMATEScore.estimate",51.2361946585429,"estimate"
"13150","TCGA-A3-3306-01","StromalScore.estimate",-144.72767832901,"estimate"
"13151","TCGA-A3-3306-01","ImmuneScore.estimate",685.517305079095,"estimate"
"13152","TCGA-A3-3306-01","ESTIMATEScore.estimate",540.789626750085,"estimate"
"13153","TCGA-A3-3307-01","StromalScore.estimate",474.817164169967,"estimate"
"13154","TCGA-A3-3307-01","ImmuneScore.estimate",1157.32405390523,"estimate"
"13155","TCGA-A3-3307-01","ESTIMATEScore.estimate",1632.1412180752,"estimate"
"13156","TCGA-A3-3308-01","StromalScore.estimate",1188.99706623265,"estimate"
"13157","TCGA-A3-3308-01","ImmuneScore.estimate",805.165575668062,"estimate"
"13158","TCGA-A3-3308-01","ESTIMATEScore.estimate",1994.16264190071,"estimate"
"13159","TCGA-A3-3311-01","StromalScore.estimate",892.127004653216,"estimate"
"13160","TCGA-A3-3311-01","ImmuneScore.estimate",1261.15844715645,"estimate"
"13161","TCGA-A3-3311-01","ESTIMATEScore.estimate",2153.28545180967,"estimate"
"13162","TCGA-A3-3313-01","StromalScore.estimate",-167.632013316294,"estimate"
"13163","TCGA-A3-3313-01","ImmuneScore.estimate",-322.176023283727,"estimate"
"13164","TCGA-A3-3313-01","ESTIMATEScore.estimate",-489.808036600021,"estimate"
"13165","TCGA-A3-3316-01","StromalScore.estimate",1456.04617429497,"estimate"
"13166","TCGA-A3-3316-01","ImmuneScore.estimate",1027.00734512654,"estimate"
"13167","TCGA-A3-3316-01","ESTIMATEScore.estimate",2483.05351942152,"estimate"
"13168","TCGA-A3-3317-01","StromalScore.estimate",1012.876994463,"estimate"
"13169","TCGA-A3-3317-01","ImmuneScore.estimate",1028.0429536973,"estimate"
"13170","TCGA-A3-3317-01","ESTIMATEScore.estimate",2040.9199481603,"estimate"
"13171","TCGA-A3-3319-01","StromalScore.estimate",-26.2817169508862,"estimate"
"13172","TCGA-A3-3319-01","ImmuneScore.estimate",1088.4098927802,"estimate"
"13173","TCGA-A3-3319-01","ESTIMATEScore.estimate",1062.12817582931,"estimate"
"13174","TCGA-A3-3320-01","StromalScore.estimate",469.118454346453,"estimate"
"13175","TCGA-A3-3320-01","ImmuneScore.estimate",632.419390871698,"estimate"
"13176","TCGA-A3-3320-01","ESTIMATEScore.estimate",1101.53784521815,"estimate"
"13177","TCGA-A3-3322-01","StromalScore.estimate",719.725930397621,"estimate"
"13178","TCGA-A3-3322-01","ImmuneScore.estimate",449.351951298359,"estimate"
"13179","TCGA-A3-3322-01","ESTIMATEScore.estimate",1169.07788169598,"estimate"
"13180","TCGA-A3-3323-01","StromalScore.estimate",1055.44769146999,"estimate"
"13181","TCGA-A3-3323-01","ImmuneScore.estimate",1449.03337641717,"estimate"
"13182","TCGA-A3-3323-01","ESTIMATEScore.estimate",2504.48106788716,"estimate"
"13183","TCGA-A3-3324-01","StromalScore.estimate",548.845467622629,"estimate"
"13184","TCGA-A3-3324-01","ImmuneScore.estimate",1147.22947058767,"estimate"
"13185","TCGA-A3-3324-01","ESTIMATEScore.estimate",1696.0749382103,"estimate"
"13186","TCGA-A3-3325-01","StromalScore.estimate",950.09361464245,"estimate"
"13187","TCGA-A3-3325-01","ImmuneScore.estimate",964.200889071918,"estimate"
"13188","TCGA-A3-3325-01","ESTIMATEScore.estimate",1914.29450371437,"estimate"
"13189","TCGA-A3-3326-01","StromalScore.estimate",480.132121782657,"estimate"
"13190","TCGA-A3-3326-01","ImmuneScore.estimate",1820.81188273106,"estimate"
